"customer_id","recency_days","frequency","monetary","churn_status"
"13554.0",379,7,1638.28,"Churned"
"18025.0",379,6,1177.72,"Churned"
"15902.0",379,1,145.01,"Churned"
"12889.0",380,4,385.46,"Churned"
"15173.0",380,7,1494.60,"Churned"
"13843.0",380,1,319.75,"Churned"
"17598.0",380,1,409.98,"Churned"
"14252.0",380,1,350.99,"Churned"
"18047.0",380,2,342.69,"Churned"
"13181.0",380,1,359.69,"Churned"
"14458.0",380,1,237.42,"Churned"
"14202.0",380,3,847.76,"Churned"
"16437.0",380,2,301.25,"Churned"
"17766.0",380,2,299.61,"Churned"
"16001.0",380,1,583.39,"Churned"
"16821.0",381,1,113.35,"Churned"
"16373.0",381,2,309.49,"Churned"
"15169.0",381,2,569.22,"Churned"
"12880.0",381,2,640.13,"Churned"
"14478.0",381,4,1276.66,"Churned"
"12805.0",381,4,1434.95,"Churned"
"16935.0",381,3,535.10,"Churned"
"14926.0",381,2,359.40,"Churned"
"14679.0",381,3,1289.44,"Churned"
"17570.0",381,1,100.00,"Churned"
"14994.0",381,5,960.63,"Churned"
"16155.0",381,5,796.90,"Churned"
"17872.0",381,1,235.87,"Churned"
"17098.0",381,3,591.07,"Churned"
"17713.0",381,4,1198.09,"Churned"
"15590.0",381,5,1496.60,"Churned"
"16946.0",382,5,1222.04,"Churned"
"12807.0",382,1,330.35,"Churned"
"17275.0",382,1,114.52,"Churned"
"17036.0",382,1,176.90,"Churned"
"15519.0",382,2,344.61,"Churned"
"13086.0",382,1,439.33,"Churned"
"13550.0",382,1,349.51,"Churned"
"16252.0",382,1,295.09,"Churned"
"16972.0",382,2,786.25,"Churned"
"12858.0",382,1,177.92,"Churned"
"15377.0",382,4,1211.75,"Churned"
"15155.0",382,1,383.97,"Churned"
"14134.0",382,15,11123.35,"Churned"
"17782.0",382,2,679.02,"Churned"
"16501.0",382,1,1237.23,"Churned"
"17335.0",383,2,508.00,"Churned"
"13275.0",383,2,241.66,"Churned"
"12887.0",383,1,222.40,"Churned"
"13156.0",384,3,1586.54,"Churned"
"17241.0",384,12,2744.14,"Churned"
"12874.0",384,2,948.42,"Churned"
"17493.0",384,1,100.91,"Churned"
"16228.0",384,3,890.81,"Churned"
"15846.0",384,1,107.01,"Churned"
"16346.0",384,1,224.51,"Churned"
"12978.0",384,5,2502.82,"Churned"
"16089.0",385,2,271.44,"Churned"
"16588.0",385,4,1361.28,"Churned"
"16599.0",385,1,172.80,"Churned"
"14614.0",385,1,295.13,"Churned"
"16973.0",385,1,127.00,"Churned"
"17089.0",385,1,128.45,"Churned"
"17269.0",385,1,537.46,"Churned"
"13996.0",385,2,895.76,"Churned"
"13970.0",385,2,846.55,"Churned"
"17355.0",385,1,285.11,"Churned"
"17421.0",385,3,1059.41,"Churned"
"13665.0",385,3,1711.66,"Churned"
"17532.0",385,1,65.34,"Churned"
"17683.0",385,3,819.01,"Churned"
"17868.0",385,1,234.65,"Churned"
"12629.0",385,2,1558.22,"Churned"
"12419.0",385,2,503.01,"Churned"
"13864.0",386,1,662.40,"Churned"
"13964.0",386,2,438.90,"Churned"
"15515.0",386,1,171.81,"Churned"
"17776.0",386,2,338.56,"Churned"
"14405.0",386,1,195.00,"Churned"
"18195.0",386,1,101.16,"Churned"
"17200.0",386,4,356.71,"Churned"
"13605.0",386,2,522.67,"Churned"
"14811.0",386,1,170.50,"Churned"
"17310.0",386,2,1025.10,"Churned"
"13795.0",387,4,836.30,"Churned"
"17689.0",387,2,317.08,"Churned"
"15161.0",387,1,119.92,"Churned"
"18256.0",387,1,110.70,"Churned"
"14192.0",387,1,293.74,"Churned"
"15968.0",387,1,418.05,"Churned"
"13789.0",387,1,239.46,"Churned"
"14417.0",387,1,604.20,"Churned"
"13237.0",387,1,643.00,"Churned"
"13624.0",387,1,462.08,"Churned"
"16087.0",388,5,1739.92,"Churned"
"14065.0",388,3,891.02,"Churned"
"17992.0",388,1,254.13,"Churned"
"14526.0",388,1,262.40,"Churned"
"14358.0",388,2,400.06,"Churned"
"17106.0",388,1,491.23,"Churned"
"17740.0",388,6,426.90,"Churned"
"13582.0",389,2,241.68,"Churned"
"16314.0",389,3,1491.40,"Churned"
"15726.0",389,1,321.91,"Churned"
"15283.0",389,3,148.33,"Churned"
"12376.0",389,2,503.15,"Churned"
"14599.0",389,2,474.54,"Churned"
"16074.0",389,1,265.25,"Churned"
"17544.0",389,3,960.69,"Churned"
"17497.0",389,2,287.25,"Churned"
"14559.0",389,1,75.60,"Churned"
"13545.0",390,2,374.64,"Churned"
"17300.0",390,2,393.64,"Churned"
"16687.0",390,1,157.63,"Churned"
"14807.0",390,2,519.29,"Churned"
"18063.0",390,2,186.60,"Churned"
"17803.0",391,1,184.66,"Churned"
"13293.0",391,6,1192.94,"Churned"
"13961.0",391,1,538.40,"Churned"
"16199.0",391,7,942.75,"Churned"
"15566.0",392,2,227.87,"Churned"
"17308.0",392,2,4511.76,"Churned"
"18007.0",392,1,220.32,"Churned"
"17558.0",392,1,259.17,"Churned"
"15842.0",392,2,548.80,"Churned"
"16797.0",392,5,1827.77,"Churned"
"12803.0",392,1,1092.81,"Churned"
"18054.0",392,1,176.50,"Churned"
"18057.0",392,3,1203.56,"Churned"
"13857.0",392,6,1001.01,"Churned"
"17210.0",392,1,253.37,"Churned"
"16827.0",392,5,392.13,"Churned"
"17815.0",392,1,591.96,"Churned"
"13915.0",393,1,70.80,"Churned"
"13096.0",393,1,419.70,"Churned"
"15001.0",393,2,230.86,"Churned"
"16786.0",393,1,51.84,"Churned"
"12666.0",393,1,1248.42,"Churned"
"13202.0",393,7,1580.30,"Churned"
"14399.0",393,8,2113.16,"Churned"
"14615.0",393,5,951.76,"Churned"
"17903.0",393,1,381.09,"Churned"
"17688.0",393,1,304.20,"Churned"
"13252.0",393,2,399.30,"Churned"
"14922.0",393,2,843.74,"Churned"
"16662.0",393,1,163.80,"Churned"
"16868.0",393,3,393.39,"Churned"
"15138.0",393,1,502.52,"Churned"
"12927.0",394,1,197.31,"Churned"
"16021.0",394,2,532.25,"Churned"
"14899.0",394,1,1384.88,"Churned"
"17307.0",394,11,3999.89,"Churned"
"15131.0",394,1,80.28,"Churned"
"17983.0",394,1,171.71,"Churned"
"16977.0",394,4,496.00,"Churned"
"13945.0",394,2,854.15,"Churned"
"17726.0",394,7,1092.06,"Churned"
"17363.0",394,3,940.86,"Churned"
"16740.0",394,1,236.81,"Churned"
"13671.0",394,1,194.95,"Churned"
"14365.0",394,2,634.68,"Churned"
"15890.0",394,5,535.65,"Churned"
"17807.0",394,3,437.87,"Churned"
"17467.0",394,1,102.60,"Churned"
"18098.0",395,1,550.84,"Churned"
"16381.0",395,2,258.70,"Churned"
"13691.0",395,1,212.78,"Churned"
"15441.0",395,3,1254.21,"Churned"
"12907.0",395,2,508.91,"Churned"
"13738.0",395,1,440.93,"Churned"
"17000.0",395,2,406.30,"Churned"
"14610.0",395,2,24.35,"Churned"
"17208.0",395,1,115.35,"Churned"
"16420.0",395,1,75.00,"Churned"
"15011.0",395,2,416.60,"Churned"
"17476.0",395,2,489.86,"Churned"
"15617.0",395,3,828.55,"Churned"
"15390.0",395,2,1216.66,"Churned"
"15635.0",395,1,100.35,"Churned"
"14275.0",395,6,1189.38,"Churned"
"13773.0",396,2,301.54,"Churned"
"12892.0",396,1,263.38,"Churned"
"14203.0",396,1,339.34,"Churned"
"13377.0",396,2,1552.88,"Churned"
"16559.0",396,1,185.20,"Churned"
"14927.0",396,1,308.20,"Churned"
"17258.0",396,2,417.30,"Churned"
"16640.0",397,1,179.40,"Churned"
"18083.0",397,1,470.73,"Churned"
"15560.0",397,2,153.52,"Churned"
"16787.0",397,4,1035.43,"Churned"
"13836.0",398,2,620.37,"Churned"
"13154.0",398,3,1624.84,"Churned"
"16707.0",399,4,551.11,"Churned"
"13303.0",399,1,61.72,"Churned"
"13206.0",399,13,8377.32,"Churned"
"12958.0",399,2,539.49,"Churned"
"13172.0",399,1,69.60,"Churned"
"15425.0",399,4,1944.57,"Churned"
"15792.0",399,2,933.84,"Churned"
"13597.0",399,2,396.71,"Churned"
"13646.0",399,2,326.25,"Churned"
"17876.0",399,3,3424.02,"Churned"
"13660.0",399,1,314.59,"Churned"
"13648.0",399,8,1764.02,"Churned"
"13903.0",399,1,165.45,"Churned"
"15233.0",400,1,59.40,"Churned"
"16391.0",400,4,1103.61,"Churned"
"16590.0",400,2,605.90,"Churned"
"12914.0",400,1,223.98,"Churned"
"16060.0",400,3,541.95,"Churned"
"14136.0",400,5,1570.81,"Churned"
"14398.0",400,2,707.79,"Churned"
"15481.0",400,1,1993.34,"Churned"
"16888.0",400,3,437.15,"Churned"
"14942.0",401,4,746.56,"Churned"
"14363.0",401,2,227.47,"Churned"
"13215.0",401,1,81.60,"Churned"
"15915.0",401,1,429.21,"Churned"
"18141.0",401,2,882.47,"Churned"
"13251.0",401,1,252.68,"Churned"
"13921.0",401,4,730.70,"Churned"
"13331.0",401,1,262.40,"Churned"
"15336.0",401,1,240.50,"Churned"
"17276.0",401,1,508.39,"Churned"
"16865.0",401,1,130.95,"Churned"
"17003.0",401,4,830.16,"Churned"
"13535.0",402,1,89.50,"Churned"
"12389.0",402,3,1433.33,"Churned"
"17121.0",402,1,314.74,"Churned"
"14617.0",402,2,190.47,"Churned"
"14429.0",403,1,516.28,"Churned"
"15879.0",403,4,1157.30,"Churned"
"16876.0",403,1,136.01,"Churned"
"14777.0",403,1,307.56,"Churned"
"16606.0",403,2,357.66,"Churned"
"12608.0",404,1,415.79,"Churned"
"16724.0",404,1,147.35,"Churned"
"15439.0",404,4,1269.05,"Churned"
"15501.0",404,2,402.50,"Churned"
"14848.0",404,1,310.56,"Churned"
"14213.0",404,1,1192.20,"Churned"
"17413.0",404,2,560.14,"Churned"
"13677.0",404,2,556.19,"Churned"
"14122.0",405,3,362.42,"Churned"
"13580.0",405,1,107.75,"Churned"
"14490.0",405,2,1273.47,"Churned"
"16058.0",405,1,62.70,"Churned"
"14746.0",405,4,593.50,"Churned"
"17821.0",405,1,334.62,"Churned"
"14294.0",406,1,375.34,"Churned"
"17741.0",406,2,101.10,"Churned"
"16129.0",406,3,1396.05,"Churned"
"17853.0",406,3,1608.19,"Churned"
"13031.0",406,5,3419.27,"Churned"
"14303.0",406,2,277.94,"Churned"
"15887.0",406,3,1027.15,"Churned"
"16630.0",406,1,106.80,"Churned"
"16635.0",406,1,473.00,"Churned"
"15170.0",406,1,81.15,"Churned"
"18060.0",407,2,1185.46,"Churned"
"13547.0",407,1,175.53,"Churned"
"15285.0",407,1,94.92,"Churned"
"13713.0",407,3,743.26,"Churned"
"14281.0",407,1,245.15,"Churned"
"16382.0",407,2,353.10,"Churned"
"17478.0",407,2,1272.80,"Churned"
"17326.0",407,2,321.95,"Churned"
"15328.0",407,1,107.24,"Churned"
"13578.0",408,1,147.66,"Churned"
"15876.0",408,2,1449.14,"Churned"
"15536.0",408,1,259.09,"Churned"
"12563.0",408,1,249.24,"Churned"
"13274.0",408,1,360.85,"Churned"
"12505.0",408,1,955.20,"Churned"
"13906.0",408,1,42.00,"Churned"
"12537.0",408,1,732.94,"Churned"
"17473.0",408,2,607.00,"Churned"
"16962.0",409,1,251.04,"Churned"
"15064.0",409,4,1254.41,"Churned"
"14718.0",409,1,226.42,"Churned"
"16259.0",409,3,361.94,"Churned"
"17327.0",409,2,152.35,"Churned"
"14278.0",409,1,205.83,"Churned"
"16785.0",409,1,533.78,"Churned"
"12411.0",409,1,346.90,"Churned"
"14324.0",409,2,701.61,"Churned"
"13977.0",410,1,519.81,"Churned"
"13073.0",410,2,418.08,"Churned"
"14197.0",410,1,390.05,"Churned"
"14249.0",410,12,5625.46,"Churned"
"17435.0",410,1,331.35,"Churned"
"15248.0",410,3,1893.93,"Churned"
"15337.0",410,1,373.02,"Churned"
"12926.0",410,4,1548.46,"Churned"
"16677.0",410,2,880.62,"Churned"
"13333.0",410,3,1015.74,"Churned"
"17260.0",410,1,120.95,"Churned"
"16920.0",410,1,355.45,"Churned"
"15294.0",410,1,233.35,"Churned"
"17981.0",410,1,239.12,"Churned"
"13574.0",410,1,421.25,"Churned"
"14183.0",410,2,286.29,"Churned"
"17393.0",410,2,381.15,"Churned"
"13733.0",410,2,487.03,"Churned"
"14181.0",410,2,310.55,"Churned"
"17407.0",411,1,552.90,"Churned"
"13241.0",411,1,115.58,"Churned"
"14728.0",412,1,190.58,"Churned"
"12369.0",412,3,1791.15,"Churned"
"13746.0",413,1,176.69,"Churned"
"16310.0",413,2,460.08,"Churned"
"16167.0",413,5,1386.12,"Churned"
"16540.0",413,1,226.70,"Churned"
"14686.0",413,5,885.83,"Churned"
"15995.0",413,1,696.19,"Churned"
"14945.0",413,1,179.40,"Churned"
"16428.0",413,3,660.28,"Churned"
"12400.0",413,1,205.25,"Churned"
"18243.0",413,1,515.78,"Churned"
"12899.0",413,1,366.40,"Churned"
"12973.0",413,1,385.55,"Churned"
"13386.0",413,2,835.46,"Churned"
"12972.0",413,4,1161.20,"Churned"
"13195.0",413,1,172.38,"Churned"
"12960.0",413,4,1322.07,"Churned"
"13374.0",414,2,422.80,"Churned"
"16521.0",414,3,1148.01,"Churned"
"18247.0",414,3,839.73,"Churned"
"15647.0",414,1,169.00,"Churned"
"14612.0",414,1,877.70,"Churned"
"12387.0",414,1,143.94,"Churned"
"17834.0",414,2,730.47,"Churned"
"16702.0",414,4,1110.83,"Churned"
"13840.0",415,1,651.40,"Churned"
"15207.0",415,3,683.92,"Churned"
"14469.0",415,4,2112.21,"Churned"
"13981.0",415,1,331.14,"Churned"
"17137.0",415,6,1133.63,"Churned"
"14648.0",415,15,4546.86,"Churned"
"13088.0",416,1,236.11,"Churned"
"13152.0",416,7,2146.38,"Churned"
"17143.0",416,2,924.11,"Churned"
"13480.0",416,2,627.82,"Churned"
"16854.0",416,2,1408.96,"Churned"
"15710.0",416,1,898.87,"Churned"
"17023.0",416,3,800.18,"Churned"
"13387.0",416,1,189.44,"Churned"
"15459.0",416,2,202.83,"Churned"
"16691.0",417,2,178.83,"Churned"
"15934.0",417,2,2190.66,"Churned"
"14940.0",417,2,531.49,"Churned"
"12699.0",417,1,638.11,"Churned"
"14877.0",417,2,437.00,"Churned"
"17141.0",417,4,754.33,"Churned"
"13214.0",417,7,3264.23,"Churned"
"13820.0",417,3,660.65,"Churned"
"14839.0",417,3,915.28,"Churned"
"13957.0",417,3,458.25,"Churned"
"16069.0",417,1,457.70,"Churned"
"15772.0",417,1,280.88,"Churned"
"15688.0",418,1,190.57,"Churned"
"17316.0",419,1,124.45,"Churned"
"16576.0",419,2,540.87,"Churned"
"17822.0",419,5,2188.50,"Churned"
"15202.0",419,3,6001.49,"Churned"
"15686.0",419,1,90.00,"Churned"
"17938.0",419,1,144.29,"Churned"
"16336.0",420,4,3517.69,"Churned"
"13829.0",420,1,102.00,"Churned"
"14168.0",420,2,370.45,"Churned"
"16465.0",420,2,746.24,"Churned"
"16991.0",420,1,1041.21,"Churned"
"14296.0",420,2,456.40,"Churned"
"17751.0",420,1,157.86,"Churned"
"15817.0",420,3,2766.40,"Churned"
"17717.0",420,1,376.92,"Churned"
"14343.0",420,4,1088.91,"Churned"
"17823.0",420,2,494.25,"Churned"
"16176.0",420,4,2052.69,"Churned"
"14956.0",420,1,1325.00,"Churned"
"17687.0",420,1,432.68,"Churned"
"17202.0",420,1,160.65,"Churned"
"15735.0",420,1,327.68,"Churned"
"17390.0",420,1,149.30,"Churned"
"17851.0",421,6,1563.34,"Churned"
"16130.0",421,4,987.48,"Churned"
"13770.0",421,4,785.37,"Churned"
"14316.0",421,5,1370.34,"Churned"
"13696.0",421,3,2020.40,"Churned"
"15242.0",421,1,302.04,"Churned"
"18090.0",421,1,349.40,"Churned"
"12900.0",421,1,340.33,"Churned"
"17944.0",422,1,75.41,"Churned"
"16975.0",422,3,926.12,"Churned"
"17182.0",422,2,321.30,"Churned"
"13440.0",422,7,1295.25,"Churned"
"14263.0",422,1,322.93,"Churned"
"14838.0",422,2,773.67,"Churned"
"12467.0",422,1,132.80,"Churned"
"16238.0",422,1,63.66,"Churned"
"13909.0",422,2,286.60,"Churned"
"13968.0",422,1,123.66,"Churned"
"16772.0",422,3,3723.55,"Churned"
"16263.0",422,1,351.01,"Churned"
"15151.0",422,2,2085.61,"Churned"
"17635.0",423,3,1265.58,"Churned"
"16039.0",423,2,456.40,"Churned"
"17104.0",423,1,474.03,"Churned"
"17710.0",423,1,293.50,"Churned"
"13912.0",423,1,124.95,"Churned"
"17264.0",423,1,279.59,"Churned"
"17273.0",423,1,141.12,"Churned"
"12655.0",423,1,261.35,"Churned"
"14319.0",423,1,494.85,"Churned"
"15418.0",424,2,452.32,"Churned"
"14571.0",424,1,161.65,"Churned"
"14590.0",424,20,3006.62,"Churned"
"12862.0",425,2,1008.32,"Churned"
"17465.0",425,7,2542.79,"Churned"
"16579.0",425,1,295.05,"Churned"
"17518.0",425,2,329.42,"Churned"
"14734.0",425,4,1056.42,"Churned"
"15177.0",425,1,948.93,"Churned"
"13537.0",425,2,717.85,"Churned"
"14186.0",426,5,1550.63,"Churned"
"13406.0",426,2,568.92,"Churned"
"13541.0",426,2,785.25,"Churned"
"14846.0",426,1,437.40,"Churned"
"17196.0",427,1,352.90,"Churned"
"13567.0",427,4,1083.69,"Churned"
"16329.0",427,4,1703.07,"Churned"
"13776.0",427,2,623.98,"Churned"
"16166.0",427,2,435.83,"Churned"
"16568.0",427,2,1020.90,"Churned"
"15931.0",427,1,239.90,"Churned"
"15600.0",427,4,1199.31,"Churned"
"12835.0",427,41,6043.31,"Churned"
"16111.0",427,1,562.48,"Churned"
"15080.0",427,2,546.25,"Churned"
"14266.0",427,1,40.56,"Churned"
"12511.0",428,1,3084.02,"Churned"
"13785.0",428,4,542.49,"Churned"
"14322.0",428,4,474.10,"Churned"
"17127.0",428,5,1155.03,"Churned"
"13423.0",428,1,217.03,"Churned"
"17249.0",428,1,68.03,"Churned"
"16307.0",428,3,1194.92,"Churned"
"17008.0",428,1,81.36,"Churned"
"12986.0",428,10,2729.84,"Churned"
"14118.0",428,1,458.45,"Churned"
"13861.0",428,2,273.26,"Churned"
"12903.0",428,1,833.53,"Churned"
"13556.0",428,2,200.82,"Churned"
"13306.0",429,1,53.65,"Churned"
"15490.0",429,1,217.60,"Churned"
"16300.0",429,3,1392.43,"Churned"
"14991.0",429,1,314.67,"Churned"
"16760.0",429,1,228.00,"Churned"
"14492.0",429,7,1921.91,"Churned"
"14663.0",429,2,490.60,"Churned"
"13022.0",429,1,65.30,"Churned"
"13446.0",429,11,3881.89,"Churned"
"13818.0",429,1,61.28,"Churned"
"17657.0",429,1,126.00,"Churned"
"14302.0",430,3,742.90,"Churned"
"15778.0",430,1,307.95,"Churned"
"14169.0",430,2,624.43,"Churned"
"16061.0",430,1,89.65,"Churned"
"18244.0",430,2,568.64,"Churned"
"17366.0",431,2,1096.24,"Churned"
"16331.0",431,6,2037.70,"Churned"
"15884.0",431,2,249.70,"Churned"
"18284.0",431,1,461.68,"Churned"
"16312.0",431,1,171.15,"Churned"
"13367.0",431,1,510.20,"Churned"
"13920.0",431,4,1774.68,"Churned"
"16799.0",431,2,495.98,"Churned"
"15859.0",431,1,438.46,"Churned"
"12486.0",431,1,1037.28,"Churned"
"14579.0",431,1,105.56,"Churned"
"14455.0",431,4,628.21,"Churned"
"14392.0",431,1,266.40,"Churned"
"13326.0",431,1,281.76,"Churned"
"14008.0",431,1,509.04,"Churned"
"16476.0",431,1,350.35,"Churned"
"13360.0",431,4,1553.65,"Churned"
"13674.0",432,1,240.68,"Churned"
"14310.0",432,1,492.10,"Churned"
"14254.0",432,1,601.03,"Churned"
"15196.0",432,2,316.25,"Churned"
"13380.0",432,1,62.40,"Churned"
"15190.0",433,1,834.44,"Churned"
"15420.0",433,6,743.00,"Churned"
"18266.0",433,1,251.10,"Churned"
"17380.0",433,3,645.00,"Churned"
"16472.0",433,2,789.60,"Churned"
"15451.0",433,2,233.21,"Churned"
"16864.0",433,2,409.25,"Churned"
"14568.0",434,1,919.70,"Churned"
"16044.0",434,1,340.84,"Churned"
"13966.0",434,1,390.86,"Churned"
"14742.0",434,1,579.85,"Churned"
"14225.0",434,4,2037.02,"Churned"
"14425.0",434,3,661.39,"Churned"
"17533.0",434,1,34.80,"Churned"
"14564.0",434,2,2605.62,"Churned"
"12806.0",434,4,2878.96,"Churned"
"15736.0",434,2,1815.72,"Churned"
"16958.0",434,1,809.44,"Churned"
"12696.0",434,2,851.91,"Churned"
"14707.0",435,2,139.20,"Churned"
"16522.0",435,2,433.36,"Churned"
"14230.0",435,3,979.80,"Churned"
"17257.0",435,2,192.73,"Churned"
"13729.0",435,3,724.73,"Churned"
"16490.0",435,1,205.41,"Churned"
"13105.0",435,1,72.00,"Churned"
"13257.0",435,1,149.75,"Churned"
"12661.0",435,1,162.00,"Churned"
"15871.0",436,1,33.10,"Churned"
"16783.0",436,1,391.95,"Churned"
"12975.0",436,6,2100.09,"Churned"
"14843.0",436,1,211.80,"Churned"
"18049.0",436,2,556.52,"Churned"
"12964.0",436,1,132.24,"Churned"
"16237.0",436,1,136.65,"Churned"
"12946.0",436,1,324.45,"Churned"
"13797.0",436,3,1179.45,"Churned"
"14909.0",436,3,1404.68,"Churned"
"15614.0",437,4,3147.36,"Churned"
"15616.0",437,1,317.11,"Churned"
"14228.0",437,3,745.50,"Churned"
"13290.0",437,1,208.63,"Churned"
"14063.0",437,9,22710.20,"Churned"
"14634.0",437,4,2124.46,"Churned"
"16264.0",437,2,837.53,"Churned"
"13687.0",437,1,11880.84,"Churned"
"17280.0",437,1,118.86,"Churned"
"16269.0",437,1,717.57,"Churned"
"14802.0",437,2,1502.98,"Churned"
"16636.0",437,4,3802.04,"Churned"
"14328.0",437,1,445.05,"Churned"
"13281.0",438,1,350.85,"Churned"
"14269.0",438,1,295.73,"Churned"
"14094.0",439,1,335.22,"Churned"
"18107.0",441,1,167.13,"Churned"
"14992.0",441,1,210.50,"Churned"
"16675.0",441,2,608.86,"Churned"
"17021.0",441,6,1182.22,"Churned"
"13205.0",442,1,2803.20,"Churned"
"13288.0",442,5,927.61,"Churned"
"15761.0",442,1,143.05,"Churned"
"14372.0",442,2,860.08,"Churned"
"13264.0",442,1,722.56,"Churned"
"16857.0",442,1,352.80,"Churned"
"14611.0",443,2,604.33,"Churned"
"17840.0",443,1,185.72,"Churned"
"17161.0",443,1,856.01,"Churned"
"14182.0",443,4,678.77,"Churned"
"14933.0",443,4,1770.00,"Churned"
"14906.0",444,1,68.44,"Churned"
"12751.0",444,1,268.27,"Churned"
"14668.0",444,1,111.63,"Churned"
"13465.0",445,2,931.12,"Churned"
"13702.0",445,1,135.18,"Churned"
"12850.0",445,1,330.00,"Churned"
"17055.0",445,1,239.55,"Churned"
"16524.0",445,2,308.14,"Churned"
"13998.0",446,3,566.70,"Churned"
"13701.0",446,1,161.00,"Churned"
"18089.0",446,1,428.45,"Churned"
"17743.0",447,1,229.20,"Churned"
"12543.0",447,1,980.25,"Churned"
"16371.0",448,1,157.20,"Churned"
"13443.0",448,6,1280.16,"Churned"
"16646.0",448,1,678.80,"Churned"
"15962.0",448,1,295.83,"Churned"
"12554.0",448,1,468.50,"Churned"
"15362.0",448,2,613.08,"Churned"
"15685.0",449,1,55.98,"Churned"
"15629.0",449,4,2240.90,"Churned"
"13424.0",449,1,572.77,"Churned"
"14370.0",450,6,1175.78,"Churned"
"13312.0",450,1,124.75,"Churned"
"12768.0",450,1,168.69,"Churned"
"13041.0",450,4,799.13,"Churned"
"15966.0",450,1,426.53,"Churned"
"17801.0",450,3,798.33,"Churned"
"17149.0",450,1,143.10,"Churned"
"13129.0",451,2,233.25,"Churned"
"17132.0",451,2,1272.80,"Churned"
"15401.0",451,2,216.95,"Churned"
"16860.0",452,3,1610.62,"Churned"
"15824.0",452,2,890.94,"Churned"
"13613.0",452,5,1039.85,"Churned"
"16608.0",453,2,1288.72,"Churned"
"14635.0",453,1,215.22,"Churned"
"16815.0",453,2,410.97,"Churned"
"14445.0",455,1,221.65,"Churned"
"15972.0",455,5,1810.27,"Churned"
"16032.0",455,6,1970.45,"Churned"
"17369.0",455,1,979.20,"Churned"
"16095.0",455,1,447.05,"Churned"
"14444.0",455,1,132.04,"Churned"
"17762.0",455,1,129.75,"Churned"
"12760.0",455,1,347.80,"Churned"
"12460.0",455,1,326.65,"Churned"
"16886.0",455,1,134.00,"Churned"
"12575.0",456,2,622.82,"Churned"
"15627.0",456,2,566.90,"Churned"
"15741.0",457,2,208.62,"Churned"
"13076.0",457,1,135.40,"Churned"
"12761.0",457,2,782.95,"Churned"
"12777.0",457,1,519.45,"Churned"
"13683.0",457,1,258.60,"Churned"
"15141.0",457,7,1388.47,"Churned"
"12819.0",457,1,540.52,"Churned"
"12859.0",458,1,575.10,"Churned"
"16246.0",459,2,827.25,"Churned"
"14318.0",459,1,158.02,"Churned"
"13250.0",460,2,256.04,"Churned"
"15461.0",460,2,429.70,"Churned"
"15751.0",460,11,1380.44,"Churned"
"16289.0",461,1,136.31,"Churned"
"12440.0",461,2,859.20,"Churned"
"12788.0",462,4,444.90,"Churned"
"14058.0",462,2,469.19,"Churned"
"15779.0",462,2,124.08,"Churned"
"13346.0",462,6,299.40,"Churned"
"16100.0",462,1,582.64,"Churned"
"14086.0",462,1,39.95,"Churned"
"15191.0",462,3,588.05,"Churned"
"15094.0",462,2,83.00,"Churned"
"15564.0",462,2,70.74,"Churned"
"15378.0",462,2,246.50,"Churned"
"18182.0",462,1,291.13,"Churned"
"14283.0",462,4,628.44,"Churned"
"13916.0",463,4,1275.81,"Churned"
"17753.0",463,4,390.56,"Churned"
"18258.0",463,6,2059.67,"Churned"
"13472.0",463,2,592.24,"Churned"
"13399.0",463,3,275.40,"Churned"
"17215.0",463,1,186.15,"Churned"
"12898.0",463,2,310.96,"Churned"
"16993.0",463,2,1950.95,"Churned"
"16290.0",464,4,2069.30,"Churned"
"14025.0",464,8,4057.90,"Churned"
"16819.0",464,2,182.59,"Churned"
"13714.0",464,1,161.35,"Churned"
"14433.0",465,1,289.60,"Churned"
"12804.0",465,2,327.02,"Churned"
"13540.0",466,3,632.39,"Churned"
"17792.0",466,2,370.05,"Churned"
"15784.0",467,2,848.33,"Churned"
"15430.0",467,2,954.75,"Churned"
"15166.0",467,1,167.16,"Churned"
"16197.0",468,9,2016.71,"Churned"
"17270.0",468,2,604.40,"Churned"
"14949.0",468,4,515.00,"Churned"
"16870.0",468,1,450.16,"Churned"
"13478.0",468,5,2215.78,"Churned"
"12800.0",469,3,584.25,"Churned"
"16288.0",469,1,129.85,"Churned"
"16375.0",469,2,104.00,"Churned"
"17963.0",470,4,651.51,"Churned"
"14026.0",470,2,713.11,"Churned"
"14260.0",470,3,824.28,"Churned"
"14268.0",470,1,354.85,"Churned"
"13024.0",470,2,555.87,"Churned"
"17005.0",470,2,742.36,"Churned"
"14787.0",470,1,110.65,"Churned"
"12765.0",471,6,1404.58,"Churned"
"17336.0",471,1,81.12,"Churned"
"17292.0",471,2,271.75,"Churned"
"18124.0",471,1,111.53,"Churned"
"13361.0",471,2,1450.50,"Churned"
"15666.0",471,2,632.94,"Churned"
"13123.0",472,2,506.75,"Churned"
"15003.0",472,6,1060.70,"Churned"
"13415.0",472,4,800.67,"Churned"
"14767.0",473,1,382.81,"Churned"
"14187.0",473,1,123.50,"Churned"
"18140.0",473,1,536.41,"Churned"
"16004.0",474,5,2146.39,"Churned"
"15055.0",474,3,560.07,"Churned"
"17471.0",474,1,321.65,"Churned"
"16396.0",475,1,137.80,"Churned"
"16234.0",475,3,333.18,"Churned"
"15702.0",475,2,140.39,"Churned"
"16562.0",476,1,223.86,"Churned"
