"customer_id","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_score","segment"
"14906.0",444,1,68.44,4,1,1,6,"Potential Loyalists"
"13702.0",445,1,135.18,4,1,1,6,"Potential Loyalists"
"12850.0",445,1,330.00,4,1,1,6,"Potential Loyalists"
"17055.0",445,1,239.55,4,1,1,6,"Potential Loyalists"
"13701.0",446,1,161.00,4,1,1,6,"Potential Loyalists"
"17743.0",447,1,229.20,4,1,1,6,"Potential Loyalists"
"16371.0",448,1,157.20,4,1,1,6,"Potential Loyalists"
"15962.0",448,1,295.83,4,1,1,6,"Potential Loyalists"
"15685.0",449,1,55.98,4,1,1,6,"Potential Loyalists"
"17149.0",450,1,143.10,4,1,1,6,"Potential Loyalists"
"13312.0",450,1,124.75,4,1,1,6,"Potential Loyalists"
"12768.0",450,1,168.69,4,1,1,6,"Potential Loyalists"
"14635.0",453,1,215.22,4,1,1,6,"Potential Loyalists"
"17762.0",455,1,129.75,4,1,1,6,"Potential Loyalists"
"14445.0",455,1,221.65,4,1,1,6,"Potential Loyalists"
"14444.0",455,1,132.04,4,1,1,6,"Potential Loyalists"
"12760.0",455,1,347.80,4,1,1,6,"Potential Loyalists"
"16886.0",455,1,134.00,4,1,1,6,"Potential Loyalists"
"12460.0",455,1,326.65,4,1,1,6,"Potential Loyalists"
"13683.0",457,1,258.60,4,1,1,6,"Potential Loyalists"
"13076.0",457,1,135.40,4,1,1,6,"Potential Loyalists"
"14318.0",459,1,158.02,4,1,1,6,"Potential Loyalists"
"16289.0",461,1,136.31,4,1,1,6,"Potential Loyalists"
"14086.0",462,1,39.95,4,1,1,6,"Potential Loyalists"
"18182.0",462,1,291.13,4,1,1,6,"Potential Loyalists"
"17215.0",463,1,186.15,4,1,1,6,"Potential Loyalists"
"13714.0",464,1,161.35,4,1,1,6,"Potential Loyalists"
"14433.0",465,1,289.60,4,1,1,6,"Potential Loyalists"
"15166.0",467,1,167.16,4,1,1,6,"Potential Loyalists"
"16288.0",469,1,129.85,4,1,1,6,"Potential Loyalists"
"17336.0",471,1,81.12,4,1,1,6,"Potential Loyalists"
"14187.0",473,1,123.50,4,1,1,6,"Potential Loyalists"
"17471.0",474,1,321.65,4,1,1,6,"Potential Loyalists"
"16396.0",475,1,137.80,4,1,1,6,"Potential Loyalists"
"16562.0",476,1,223.86,4,1,1,6,"Potential Loyalists"
"16299.0",476,1,193.65,4,1,1,6,"Potential Loyalists"
"16294.0",476,1,126.05,4,1,1,6,"Potential Loyalists"
"17599.0",477,1,52.05,4,1,1,6,"Potential Loyalists"
"17627.0",478,1,296.36,4,1,1,6,"Potential Loyalists"
"15072.0",478,1,187.52,4,1,1,6,"Potential Loyalists"
"14749.0",479,1,310.15,4,1,1,6,"Potential Loyalists"
"13063.0",480,1,188.40,4,1,1,6,"Potential Loyalists"
"15893.0",481,1,305.28,4,1,1,6,"Potential Loyalists"
"14153.0",482,1,233.40,4,1,1,6,"Potential Loyalists"
"14630.0",483,1,338.65,4,1,1,6,"Potential Loyalists"
"12959.0",483,1,150.95,4,1,1,6,"Potential Loyalists"
"14822.0",484,1,157.70,4,1,1,6,"Potential Loyalists"
"14144.0",485,1,30.60,4,1,1,6,"Potential Loyalists"
"13839.0",485,1,139.95,4,1,1,6,"Potential Loyalists"
"12771.0",485,1,282.30,4,1,1,6,"Potential Loyalists"
"13653.0",487,1,152.20,4,1,1,6,"Potential Loyalists"
"16196.0",488,1,93.30,4,1,1,6,"Potential Loyalists"
"14521.0",490,1,199.45,4,1,1,6,"Potential Loyalists"
"13084.0",491,1,122.40,4,1,1,6,"Potential Loyalists"
"16334.0",491,1,277.48,4,1,1,6,"Potential Loyalists"
"16417.0",492,1,35.70,4,1,1,6,"Potential Loyalists"
"13766.0",494,1,190.35,4,1,1,6,"Potential Loyalists"
"16937.0",498,1,202.10,4,1,1,6,"Potential Loyalists"
"14833.0",498,1,94.80,4,1,1,6,"Potential Loyalists"
"13796.0",498,1,289.70,4,1,1,6,"Potential Loyalists"
"15284.0",499,1,24.75,4,1,1,6,"Potential Loyalists"
"17224.0",500,1,100.86,4,1,1,6,"Potential Loyalists"
"16219.0",500,1,40.80,4,1,1,6,"Potential Loyalists"
"14384.0",500,1,58.50,4,1,1,6,"Potential Loyalists"
"14435.0",501,1,90.42,4,1,1,6,"Potential Loyalists"
"17494.0",501,1,54.70,4,1,1,6,"Potential Loyalists"
"15431.0",502,1,153.24,4,1,1,6,"Potential Loyalists"
"17112.0",502,1,205.17,4,1,1,6,"Potential Loyalists"
"18132.0",503,1,226.90,4,1,1,6,"Potential Loyalists"
"13788.0",504,1,3.75,4,1,1,6,"Potential Loyalists"
"12595.0",504,1,299.02,4,1,1,6,"Potential Loyalists"
"17177.0",504,1,119.50,4,1,1,6,"Potential Loyalists"
"16165.0",504,1,79.90,4,1,1,6,"Potential Loyalists"
"14858.0",505,1,180.75,4,1,1,6,"Potential Loyalists"
"13913.0",506,1,42.22,4,1,1,6,"Potential Loyalists"
"14797.0",506,1,300.31,4,1,1,6,"Potential Loyalists"
"17395.0",507,1,97.50,4,1,1,6,"Potential Loyalists"
"15788.0",508,1,221.83,4,1,1,6,"Potential Loyalists"
"14674.0",508,1,173.66,4,1,1,6,"Potential Loyalists"
"17541.0",509,1,124.46,4,1,1,6,"Potential Loyalists"
"17261.0",509,1,230.44,4,1,1,6,"Potential Loyalists"
"16251.0",511,1,128.31,4,1,1,6,"Potential Loyalists"
"14084.0",511,1,150.50,4,1,1,6,"Potential Loyalists"
"14007.0",512,1,79.48,4,1,1,6,"Potential Loyalists"
"17559.0",512,1,167.62,4,1,1,6,"Potential Loyalists"
"18238.0",514,1,270.92,4,1,1,6,"Potential Loyalists"
"13779.0",515,1,161.13,4,1,1,6,"Potential Loyalists"
"14516.0",515,1,163.92,4,1,1,6,"Potential Loyalists"
"14580.0",517,1,14.85,4,1,1,6,"Potential Loyalists"
"18279.0",518,1,231.34,4,1,1,6,"Potential Loyalists"
"16649.0",519,1,306.58,4,1,1,6,"Potential Loyalists"
"15056.0",519,1,133.45,4,1,1,6,"Potential Loyalists"
"17129.0",519,1,31.85,4,1,1,6,"Potential Loyalists"
"16443.0",520,1,162.24,4,1,1,6,"Potential Loyalists"
"14900.0",521,1,13.92,4,1,1,6,"Potential Loyalists"
"13125.0",523,1,158.57,4,1,1,6,"Potential Loyalists"
"14366.0",524,1,136.00,4,1,1,6,"Potential Loyalists"
"15486.0",526,1,102.00,4,1,1,6,"Potential Loyalists"
"12529.0",527,1,316.48,4,1,1,6,"Potential Loyalists"
"14774.0",528,1,241.45,4,1,1,6,"Potential Loyalists"
"12799.0",528,1,219.35,4,1,1,6,"Potential Loyalists"
"16733.0",529,1,259.68,4,1,1,6,"Potential Loyalists"
"15991.0",533,1,150.55,4,1,1,6,"Potential Loyalists"
"16683.0",533,1,320.25,4,1,1,6,"Potential Loyalists"
"15913.0",533,1,6.30,4,1,1,6,"Potential Loyalists"
"13942.0",534,1,320.00,4,1,1,6,"Potential Loyalists"
"14874.0",534,1,116.18,4,1,1,6,"Potential Loyalists"
"12774.0",535,1,98.70,4,1,1,6,"Potential Loyalists"
"17192.0",535,1,77.83,4,1,1,6,"Potential Loyalists"
"16486.0",537,1,134.36,4,1,1,6,"Potential Loyalists"
"16925.0",539,1,125.65,4,1,1,6,"Potential Loyalists"
"15718.0",539,1,293.79,4,1,1,6,"Potential Loyalists"
"17953.0",539,1,160.82,4,1,1,6,"Potential Loyalists"
"13112.0",540,1,20.60,4,1,1,6,"Potential Loyalists"
"13608.0",540,1,236.20,4,1,1,6,"Potential Loyalists"
"17401.0",540,1,114.85,4,1,1,6,"Potential Loyalists"
"12746.0",540,1,254.55,4,1,1,6,"Potential Loyalists"
"13586.0",540,1,131.53,4,1,1,6,"Potential Loyalists"
"14374.0",540,1,108.00,4,1,1,6,"Potential Loyalists"
"15926.0",541,1,134.44,4,1,1,6,"Potential Loyalists"
"15040.0",541,1,7.49,4,1,1,6,"Potential Loyalists"
"15905.0",542,1,114.69,4,1,1,6,"Potential Loyalists"
"17922.0",542,1,170.40,4,1,1,6,"Potential Loyalists"
"16622.0",543,1,225.40,4,1,1,6,"Potential Loyalists"
"18020.0",543,1,190.48,4,1,1,6,"Potential Loyalists"
"13383.0",543,1,305.28,4,1,1,6,"Potential Loyalists"
"13794.0",546,1,126.03,4,1,1,6,"Potential Loyalists"
"17902.0",546,1,216.40,4,1,1,6,"Potential Loyalists"
"13438.0",546,1,46.50,4,1,1,6,"Potential Loyalists"
"17971.0",547,1,161.94,4,1,1,6,"Potential Loyalists"
"18103.0",548,1,105.80,4,1,1,6,"Potential Loyalists"
"17417.0",548,1,164.18,4,1,1,6,"Potential Loyalists"
"15352.0",548,1,114.95,4,1,1,6,"Potential Loyalists"
"17543.0",549,1,120.05,4,1,1,6,"Potential Loyalists"
"14786.0",549,1,90.96,4,1,1,6,"Potential Loyalists"
"13056.0",550,1,209.48,4,1,1,6,"Potential Loyalists"
"17009.0",550,1,242.06,4,1,1,6,"Potential Loyalists"
"17915.0",550,1,242.13,4,1,1,6,"Potential Loyalists"
"18234.0",551,1,179.60,4,1,1,6,"Potential Loyalists"
"18206.0",552,1,314.66,4,1,1,6,"Potential Loyalists"
"15731.0",553,1,125.30,4,1,1,6,"Potential Loyalists"
"17216.0",553,1,65.05,4,1,1,6,"Potential Loyalists"
"16896.0",554,1,103.95,4,1,1,6,"Potential Loyalists"
"15305.0",554,1,93.60,4,1,1,6,"Potential Loyalists"
"18038.0",555,1,149.41,4,1,1,6,"Potential Loyalists"
"16035.0",559,1,217.73,4,1,1,6,"Potential Loyalists"
"17583.0",559,1,135.95,4,1,1,6,"Potential Loyalists"
"15340.0",561,1,105.50,4,1,1,6,"Potential Loyalists"
"16046.0",561,1,235.78,4,1,1,6,"Potential Loyalists"
"16328.0",562,1,310.83,4,1,1,6,"Potential Loyalists"
"17074.0",562,1,203.05,4,1,1,6,"Potential Loyalists"
"12773.0",563,1,124.25,4,1,1,6,"Potential Loyalists"
"14993.0",563,1,36.13,4,1,1,6,"Potential Loyalists"
"18000.0",563,1,124.25,4,1,1,6,"Potential Loyalists"
"16831.0",564,1,91.80,4,1,1,6,"Potential Loyalists"
"14394.0",564,1,93.80,4,1,1,6,"Potential Loyalists"
"16564.0",568,1,87.80,4,1,1,6,"Potential Loyalists"
"15282.0",569,1,348.59,4,1,1,6,"Potential Loyalists"
"14325.0",569,1,245.48,4,1,1,6,"Potential Loyalists"
"18157.0",570,1,215.35,4,1,1,6,"Potential Loyalists"
"14017.0",570,1,229.75,4,1,1,6,"Potential Loyalists"
"16507.0",571,1,152.76,4,1,1,6,"Potential Loyalists"
"14982.0",571,1,237.78,4,1,1,6,"Potential Loyalists"
"12894.0",574,1,157.35,4,1,1,6,"Potential Loyalists"
"18197.0",575,1,230.10,4,1,1,6,"Potential Loyalists"
"15470.0",575,1,63.42,4,1,1,6,"Potential Loyalists"
"14391.0",576,1,135.60,4,1,1,6,"Potential Loyalists"
"13222.0",576,1,88.50,4,1,1,6,"Potential Loyalists"
"14588.0",577,1,135.39,4,1,1,6,"Potential Loyalists"
"13943.0",577,1,246.54,4,1,1,6,"Potential Loyalists"
"17077.0",577,1,306.00,4,1,1,6,"Potential Loyalists"
"14941.0",578,1,182.10,4,1,1,6,"Potential Loyalists"
"14361.0",578,1,214.71,4,1,1,6,"Potential Loyalists"
"13007.0",579,1,175.25,4,1,1,6,"Potential Loyalists"
"14814.0",580,1,160.46,4,1,1,6,"Potential Loyalists"
"18254.0",580,1,267.90,4,1,1,6,"Potential Loyalists"
"13830.0",581,1,156.85,4,1,1,6,"Potential Loyalists"
"17798.0",581,1,183.09,4,1,1,6,"Potential Loyalists"
"17225.0",581,1,131.15,4,1,1,6,"Potential Loyalists"
"17199.0",581,1,145.12,4,1,1,6,"Potential Loyalists"
"18028.0",582,1,192.05,4,1,1,6,"Potential Loyalists"
"13400.0",582,1,310.83,4,1,1,6,"Potential Loyalists"
"15868.0",582,1,94.53,4,1,1,6,"Potential Loyalists"
"15391.0",583,1,289.87,4,1,1,6,"Potential Loyalists"
"15229.0",585,1,160.50,4,1,1,6,"Potential Loyalists"
"16651.0",586,1,136.20,4,1,1,6,"Potential Loyalists"
"17565.0",586,1,131.83,4,1,1,6,"Potential Loyalists"
"15818.0",587,1,340.50,4,1,1,6,"Potential Loyalists"
"14683.0",587,1,146.56,4,1,1,6,"Potential Loyalists"
"14650.0",588,1,62.50,4,1,1,6,"Potential Loyalists"
"15954.0",588,1,190.75,4,1,1,6,"Potential Loyalists"
"14724.0",589,1,345.25,4,1,1,6,"Potential Loyalists"
"17605.0",589,1,160.75,4,1,1,6,"Potential Loyalists"
"12698.0",589,1,339.75,4,1,1,6,"Potential Loyalists"
"16267.0",590,1,186.66,4,1,1,6,"Potential Loyalists"
"16408.0",590,1,231.93,4,1,1,6,"Potential Loyalists"
"12392.0",590,1,234.75,4,1,1,6,"Potential Loyalists"
"16543.0",591,1,292.21,4,1,1,6,"Potential Loyalists"
"17959.0",591,1,140.75,4,1,1,6,"Potential Loyalists"
"13609.0",592,1,167.35,4,1,1,6,"Potential Loyalists"
"17093.0",592,1,235.88,4,1,1,6,"Potential Loyalists"
"14999.0",592,1,129.48,4,1,1,6,"Potential Loyalists"
"14677.0",592,1,184.91,4,1,1,6,"Potential Loyalists"
"14773.0",592,1,140.55,4,1,1,6,"Potential Loyalists"
"14743.0",592,1,50.48,4,1,1,6,"Potential Loyalists"
"16068.0",593,1,122.93,4,1,1,6,"Potential Loyalists"
"17057.0",595,1,294.74,4,1,1,6,"Potential Loyalists"
"17240.0",595,1,130.60,4,1,1,6,"Potential Loyalists"
"15548.0",595,1,158.09,4,1,1,6,"Potential Loyalists"
"16028.0",595,1,82.20,4,1,1,6,"Potential Loyalists"
"15474.0",595,1,163.10,4,1,1,6,"Potential Loyalists"
"13625.0",596,1,301.26,4,1,1,6,"Potential Loyalists"
"15455.0",597,1,38.25,4,1,1,6,"Potential Loyalists"
"12780.0",598,1,337.40,4,1,1,6,"Potential Loyalists"
"16548.0",598,1,30.15,4,1,1,6,"Potential Loyalists"
"14812.0",598,1,185.80,4,1,1,6,"Potential Loyalists"
"15273.0",599,1,228.96,4,1,1,6,"Potential Loyalists"
"14845.0",599,1,150.00,4,1,1,6,"Potential Loyalists"
"15979.0",602,1,329.22,4,1,1,6,"Potential Loyalists"
"17626.0",602,1,254.00,4,1,1,6,"Potential Loyalists"
"12969.0",602,1,122.45,4,1,1,6,"Potential Loyalists"
"13661.0",602,1,325.24,4,1,1,6,"Potential Loyalists"
"15982.0",604,1,324.51,4,1,1,6,"Potential Loyalists"
"14791.0",606,1,303.63,4,1,1,6,"Potential Loyalists"
"13180.0",606,1,86.10,4,1,1,6,"Potential Loyalists"
"16944.0",609,1,101.36,4,1,1,6,"Potential Loyalists"
"15112.0",610,1,209.40,4,1,1,6,"Potential Loyalists"
"13852.0",610,1,187.35,4,1,1,6,"Potential Loyalists"
"13071.0",611,1,129.22,4,1,1,6,"Potential Loyalists"
"16941.0",611,1,33.00,4,1,1,6,"Potential Loyalists"
"15770.0",612,1,321.45,4,1,1,6,"Potential Loyalists"
"17993.0",616,1,235.19,4,1,1,6,"Potential Loyalists"
"14694.0",616,1,244.31,4,1,1,6,"Potential Loyalists"
"16845.0",617,1,253.88,4,1,1,6,"Potential Loyalists"
"13219.0",617,1,76.23,4,1,1,6,"Potential Loyalists"
"15742.0",618,1,156.87,4,1,1,6,"Potential Loyalists"
"17586.0",618,1,167.40,4,1,1,6,"Potential Loyalists"
"12861.0",619,1,68.25,4,1,1,6,"Potential Loyalists"
"15575.0",619,1,30.10,4,1,1,6,"Potential Loyalists"
"15231.0",620,1,250.26,4,1,1,6,"Potential Loyalists"
"14378.0",621,1,131.25,4,1,1,6,"Potential Loyalists"
"13053.0",621,1,127.65,4,1,1,6,"Potential Loyalists"
"15848.0",621,1,139.94,4,1,1,6,"Potential Loyalists"
"14074.0",622,1,219.40,4,1,1,6,"Potential Loyalists"
"16090.0",623,1,205.91,4,1,1,6,"Potential Loyalists"
"18166.0",623,1,175.50,4,1,1,6,"Potential Loyalists"
"14330.0",623,1,200.63,4,1,1,6,"Potential Loyalists"
"15698.0",623,1,46.20,4,1,1,6,"Potential Loyalists"
"16741.0",624,1,173.06,4,1,1,6,"Potential Loyalists"
"16002.0",624,1,169.21,4,1,1,6,"Potential Loyalists"
"17072.0",624,1,282.05,4,1,1,6,"Potential Loyalists"
"13445.0",625,1,241.90,4,1,1,6,"Potential Loyalists"
"16970.0",625,1,71.40,4,1,1,6,"Potential Loyalists"
"16615.0",625,1,291.50,4,1,1,6,"Potential Loyalists"
"16578.0",625,1,156.60,4,1,1,6,"Potential Loyalists"
"14596.0",626,1,229.47,4,1,1,6,"Potential Loyalists"
"14928.0",627,1,223.91,4,1,1,6,"Potential Loyalists"
"17587.0",627,1,181.66,4,1,1,6,"Potential Loyalists"
"16397.0",627,1,127.88,4,1,1,6,"Potential Loyalists"
"16508.0",629,1,248.80,4,1,1,6,"Potential Loyalists"
"14832.0",629,1,322.69,4,1,1,6,"Potential Loyalists"
"15496.0",630,1,146.14,4,1,1,6,"Potential Loyalists"
"13128.0",630,1,263.50,4,1,1,6,"Potential Loyalists"
"18131.0",631,1,222.96,4,1,1,6,"Potential Loyalists"
"17933.0",631,1,114.69,4,1,1,6,"Potential Loyalists"
"14604.0",632,1,143.86,4,1,1,6,"Potential Loyalists"
"13724.0",636,1,213.01,4,1,1,6,"Potential Loyalists"
"12954.0",638,1,162.45,4,1,1,6,"Potential Loyalists"
"15558.0",638,1,214.13,4,1,1,6,"Potential Loyalists"
"17488.0",640,1,336.50,4,1,1,6,"Potential Loyalists"
"13454.0",640,1,219.87,4,1,1,6,"Potential Loyalists"
"16537.0",640,1,23.35,4,1,1,6,"Potential Loyalists"
"15250.0",640,1,60.00,4,1,1,6,"Potential Loyalists"
"17907.0",640,1,291.76,4,1,1,6,"Potential Loyalists"
"18253.0",642,1,317.88,4,1,1,6,"Potential Loyalists"
"12568.0",644,1,70.00,4,1,1,6,"Potential Loyalists"
"16285.0",645,1,176.90,4,1,1,6,"Potential Loyalists"
"13793.0",646,1,96.00,4,1,1,6,"Potential Loyalists"
"18148.0",646,1,114.10,4,1,1,6,"Potential Loyalists"
"15927.0",646,1,123.39,4,1,1,6,"Potential Loyalists"
"16731.0",647,1,174.05,4,1,1,6,"Potential Loyalists"
"14131.0",648,1,187.87,4,1,1,6,"Potential Loyalists"
"18046.0",649,1,189.63,4,1,1,6,"Potential Loyalists"
"14402.0",651,1,285.60,4,1,1,6,"Potential Loyalists"
"17207.0",651,1,303.22,4,1,1,6,"Potential Loyalists"
"13944.0",652,1,200.43,4,1,1,6,"Potential Loyalists"
"13469.0",652,1,82.40,4,1,1,6,"Potential Loyalists"
"15295.0",653,1,217.24,4,1,1,6,"Potential Loyalists"
"16388.0",653,1,186.05,4,1,1,6,"Potential Loyalists"
"13490.0",653,1,154.25,4,1,1,6,"Potential Loyalists"
"14726.0",654,1,124.75,4,1,1,6,"Potential Loyalists"
"17439.0",655,1,325.74,4,1,1,6,"Potential Loyalists"
"15928.0",655,1,293.53,4,1,1,6,"Potential Loyalists"
"14602.0",655,1,205.36,4,1,1,6,"Potential Loyalists"
"12416.0",656,1,202.56,4,1,1,6,"Potential Loyalists"
"13191.0",657,1,164.69,4,1,1,6,"Potential Loyalists"
"18153.0",658,1,246.22,4,1,1,6,"Potential Loyalists"
"14783.0",658,1,307.30,4,1,1,6,"Potential Loyalists"
"17721.0",658,1,307.21,4,1,1,6,"Potential Loyalists"
"15693.0",658,1,37.50,4,1,1,6,"Potential Loyalists"
"17778.0",661,1,197.70,4,1,1,6,"Potential Loyalists"
"17136.0",661,1,231.68,4,1,1,6,"Potential Loyalists"
"15371.0",661,1,59.40,4,1,1,6,"Potential Loyalists"
"14989.0",661,1,342.40,4,1,1,6,"Potential Loyalists"
"14943.0",662,1,107.62,4,1,1,6,"Potential Loyalists"
"15964.0",662,1,272.96,4,1,1,6,"Potential Loyalists"
"17108.0",663,1,174.95,4,1,1,6,"Potential Loyalists"
"14190.0",665,1,79.90,4,1,1,6,"Potential Loyalists"
"15293.0",665,1,247.50,4,1,1,6,"Potential Loyalists"
"17575.0",666,1,171.70,4,1,1,6,"Potential Loyalists"
"12776.0",667,1,55.50,4,1,1,6,"Potential Loyalists"
"16530.0",667,1,48.35,4,1,1,6,"Potential Loyalists"
"17319.0",668,1,29.10,4,1,1,6,"Potential Loyalists"
"15892.0",668,1,128.20,4,1,1,6,"Potential Loyalists"
"13119.0",668,1,134.90,4,1,1,6,"Potential Loyalists"
"15082.0",668,1,93.35,4,1,1,6,"Potential Loyalists"
"18070.0",668,1,314.10,4,1,1,6,"Potential Loyalists"
"14884.0",668,1,120.60,4,1,1,6,"Potential Loyalists"
"16082.0",669,1,106.75,4,1,1,6,"Potential Loyalists"
"13009.0",672,1,234.00,4,1,1,6,"Potential Loyalists"
"18267.0",672,1,269.37,4,1,1,6,"Potential Loyalists"
"17328.0",672,1,104.70,4,1,1,6,"Potential Loyalists"
"13757.0",674,1,195.55,4,1,1,6,"Potential Loyalists"
"12848.0",675,1,208.00,4,1,1,6,"Potential Loyalists"
"13628.0",675,1,310.14,4,1,1,6,"Potential Loyalists"
"18175.0",675,1,176.10,4,1,1,6,"Potential Loyalists"
"15317.0",676,1,129.75,4,1,1,6,"Potential Loyalists"
"15338.0",676,1,283.43,4,1,1,6,"Potential Loyalists"
"13511.0",676,1,282.76,4,1,1,6,"Potential Loyalists"
"13392.0",676,1,91.14,4,1,1,6,"Potential Loyalists"
"14637.0",676,1,106.68,4,1,1,6,"Potential Loyalists"
"16673.0",678,1,188.83,4,1,1,6,"Potential Loyalists"
"15487.0",679,1,231.32,4,1,1,6,"Potential Loyalists"
"14613.0",679,1,76.32,4,1,1,6,"Potential Loyalists"
"17982.0",680,1,138.18,4,1,1,6,"Potential Loyalists"
"16051.0",681,1,188.44,4,1,1,6,"Potential Loyalists"
"12570.0",681,1,77.52,4,1,1,6,"Potential Loyalists"
"12606.0",681,1,21.00,4,1,1,6,"Potential Loyalists"
"12555.0",681,1,129.23,4,1,1,6,"Potential Loyalists"
"16047.0",681,1,107.14,4,1,1,6,"Potential Loyalists"
"12869.0",681,1,337.67,4,1,1,6,"Potential Loyalists"
"12404.0",681,1,63.24,4,1,1,6,"Potential Loyalists"
"14380.0",681,1,48.96,4,1,1,6,"Potential Loyalists"
"12846.0",681,1,15.58,4,1,1,6,"Potential Loyalists"
"16291.0",681,1,117.72,4,1,1,6,"Potential Loyalists"
"12466.0",681,1,56.73,4,1,1,6,"Potential Loyalists"
"14376.0",682,1,215.46,4,1,1,6,"Potential Loyalists"
"18199.0",683,1,344.75,4,1,1,6,"Potential Loyalists"
"14070.0",684,1,326.55,4,1,1,6,"Potential Loyalists"
"13036.0",684,1,307.10,4,1,1,6,"Potential Loyalists"
"14879.0",684,1,185.06,4,1,1,6,"Potential Loyalists"
"16822.0",685,1,181.39,4,1,1,6,"Potential Loyalists"
"14274.0",685,1,256.60,4,1,1,6,"Potential Loyalists"
"17875.0",687,1,167.10,4,1,1,6,"Potential Loyalists"
"14207.0",687,1,157.80,4,1,1,6,"Potential Loyalists"
"13315.0",688,1,310.26,4,1,1,6,"Potential Loyalists"
"14983.0",688,1,183.20,4,1,1,6,"Potential Loyalists"
"15375.0",689,1,60.96,4,1,1,6,"Potential Loyalists"
"16867.0",689,1,76.74,4,1,1,6,"Potential Loyalists"
"12470.0",689,1,211.95,4,1,1,6,"Potential Loyalists"
"15697.0",689,1,246.75,4,1,1,6,"Potential Loyalists"
"14892.0",690,1,202.35,4,1,1,6,"Potential Loyalists"
"13907.0",691,1,136.80,4,1,1,6,"Potential Loyalists"
"12860.0",692,1,55.47,4,1,1,6,"Potential Loyalists"
"14137.0",695,1,332.70,4,1,1,6,"Potential Loyalists"
"17352.0",695,1,36.25,4,1,1,6,"Potential Loyalists"
"18115.0",697,1,9.70,4,1,1,6,"Potential Loyalists"
"15324.0",700,1,140.22,4,1,1,6,"Potential Loyalists"
"13111.0",718,1,321.88,4,1,1,6,"Potential Loyalists"
"13847.0",719,1,310.72,4,1,1,6,"Potential Loyalists"
"15409.0",720,1,131.25,4,1,1,6,"Potential Loyalists"
"16439.0",721,1,310.70,4,1,1,6,"Potential Loyalists"
"17927.0",721,1,294.00,4,1,1,6,"Potential Loyalists"
"16908.0",721,1,252.59,4,1,1,6,"Potential Loyalists"
"16195.0",722,1,323.25,4,1,1,6,"Potential Loyalists"
"18012.0",722,1,115.30,4,1,1,6,"Potential Loyalists"
"16694.0",722,1,98.30,4,1,1,6,"Potential Loyalists"
"18186.0",722,1,329.58,4,1,1,6,"Potential Loyalists"
"14095.0",722,1,2.95,4,1,1,6,"Potential Loyalists"
"17833.0",722,1,342.36,4,1,1,6,"Potential Loyalists"
"15499.0",723,1,161.60,4,1,1,6,"Potential Loyalists"
"13289.0",723,1,307.95,4,1,1,6,"Potential Loyalists"
"16605.0",723,1,60.48,4,1,1,6,"Potential Loyalists"
"17318.0",724,1,164.28,4,1,1,6,"Potential Loyalists"
"15672.0",724,1,45.30,4,1,1,6,"Potential Loyalists"
"15188.0",724,1,310.43,4,1,1,6,"Potential Loyalists"
"16280.0",724,1,238.05,4,1,1,6,"Potential Loyalists"
"12992.0",724,1,93.35,4,1,1,6,"Potential Loyalists"
"17066.0",725,1,228.34,4,1,1,6,"Potential Loyalists"
"14977.0",725,1,31.93,4,1,1,6,"Potential Loyalists"
"17910.0",725,1,261.70,4,1,1,6,"Potential Loyalists"
"13087.0",725,1,313.64,4,1,1,6,"Potential Loyalists"
"15534.0",725,1,162.25,4,1,1,6,"Potential Loyalists"
"17487.0",727,1,160.55,4,1,1,6,"Potential Loyalists"
"16901.0",728,1,204.26,4,1,1,6,"Potential Loyalists"
"16663.0",728,1,165.00,4,1,1,6,"Potential Loyalists"
"15209.0",729,1,178.98,4,1,1,6,"Potential Loyalists"
"15302.0",729,1,308.00,4,1,1,6,"Potential Loyalists"
"15642.0",729,1,105.78,4,1,1,6,"Potential Loyalists"
"15085.0",729,1,347.54,4,1,1,6,"Potential Loyalists"
"16459.0",729,1,71.79,4,1,1,6,"Potential Loyalists"
"13498.0",729,1,327.38,4,1,1,6,"Potential Loyalists"
"17296.0",729,1,338.13,4,1,1,6,"Potential Loyalists"
"15924.0",730,1,102.82,4,1,1,6,"Potential Loyalists"
"13114.0",730,1,234.38,4,1,1,6,"Potential Loyalists"
"12487.0",730,1,285.30,4,1,1,6,"Potential Loyalists"
"15162.0",730,1,312.90,4,1,1,6,"Potential Loyalists"
"13025.0",731,1,323.39,4,1,1,6,"Potential Loyalists"
"17441.0",731,1,293.35,4,1,1,6,"Potential Loyalists"
"14717.0",732,1,81.30,4,1,1,6,"Potential Loyalists"
"14955.0",732,1,163.77,4,1,1,6,"Potential Loyalists"
"15479.0",732,1,147.40,4,1,1,6,"Potential Loyalists"
"14574.0",732,1,143.70,4,1,1,6,"Potential Loyalists"
"14003.0",732,1,209.41,4,1,1,6,"Potential Loyalists"
"13905.0",732,1,312.65,4,1,1,6,"Potential Loyalists"
"16277.0",733,1,188.69,4,1,1,6,"Potential Loyalists"
"16410.0",733,1,130.32,4,1,1,6,"Potential Loyalists"
"14468.0",733,1,204.24,4,1,1,6,"Potential Loyalists"
"17151.0",734,1,231.90,4,1,1,6,"Potential Loyalists"
"15999.0",735,1,20.40,4,1,1,6,"Potential Loyalists"
"16645.0",735,1,160.39,4,1,1,6,"Potential Loyalists"
"17271.0",735,1,210.39,4,1,1,6,"Potential Loyalists"
"12934.0",736,1,181.65,4,1,1,6,"Potential Loyalists"
